id,text,label,scam_type,language,communication_type,urgency,threat,impersonation,payment_request,credential_request,otp_request,remote_access_request,suspicious_link,reward_or_promise,fear,authority_claim,financial_pressure,sender_type,beneficiary_present,transaction_present,transaction_amount,link_present,action_requested,sensitive_information_requested,source_type,split,annotation_status,notes
M0075,"Aapne ₹10,000 ka prize jeeta hai. Claim karne ke liye verification fee bhejo.",SCAM,PRIZE_REWARD,HINGLISH,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0076,"आपने ₹2,500 का पुरस्कार जीता है। पुरस्कार लेने के लिए सत्यापन शुल्क भेजें।",SCAM,PRIZE_REWARD,HINDI,SMS,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0077,"आपका रिफंड स्वीकृत है। ₹2,500 का प्रोसेसिंग शुल्क पहले जमा करें।",SCAM,REFUND,HINDI,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,CUSTOMER_SUPPORT,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0078,संदिग्ध गतिविधि मिली है। खाता बंद होने से पहले इस लिंक पर लॉगिन जानकारी भरें।,SCAM,ACCOUNT_SUSPENSION,HINDI,EMAIL,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0079,मैं ग्राहक सहायता से हूं। भुगतान ठीक करने के लिए यह ऐप इंस्टॉल करें और स्क्रीन साझा करें।,SCAM,CUSTOMER_SUPPORT,HINDI,EMAIL,0,0,1,0,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0080,Aapka account suspend hone wala hai. Login details verify karne ke liye ye link open karo.,SCAM,ACCOUNT_SUSPENSION,HINGLISH,CHAT,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0081,Payment reverse karne ke liye jo OTP aaya hai woh mujhe batao.,SCAM,OTP_CREDENTIAL_THEFT,HINGLISH,EMAIL,0,0,1,1,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,1499,0,TRANSFER_MONEY,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0082,Aapka account suspend hone wala hai. Login details verify karne ke liye ye link open karo.,SCAM,ACCOUNT_SUSPENSION,HINGLISH,CHAT,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0083,"Mujhe urgent problem hai. Is naye UPI ID par ₹10,000 bhej do, please kisi ko call mat karna.",SCAM,FAMILY_EMERGENCY,HINGLISH,CHAT,1,0,1,1,0,0,0,0,0,0,0,1,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0084,मैं ग्राहक सहायता से हूं। भुगतान ठीक करने के लिए यह ऐप इंस्टॉल करें और स्क्रीन साझा करें।,SCAM,CUSTOMER_SUPPORT,HINDI,SMS,0,0,1,0,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0085,"Main customer care se bol raha hoon. Payment fail hua hai, support app install karo aur screen share karo.",SCAM,CUSTOMER_SUPPORT,HINGLISH,CHAT,0,0,1,1,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,1,1,4999,0,TRANSFER_MONEY,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0086,Your transaction is being cancelled. Tell me the OTP you just received so I can reverse the payment.,SCAM,OTP_CREDENTIAL_THEFT,ENGLISH,CALL_TRANSCRIPT,0,0,1,1,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,2500,0,TRANSFER_MONEY,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0087,संदिग्ध गतिविधि मिली है। खाता बंद होने से पहले इस लिंक पर लॉगिन जानकारी भरें।,SCAM,ACCOUNT_SUSPENSION,HINDI,CHAT,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0088,"Aapka courier customs mein rok diya gaya hai. ₹50,000 pay nahi kiya toh parcel cancel aur case hoga.",SCAM,COURIER_CUSTOMS,HINGLISH,SMS,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0089,"Guaranteed 3x return this week. Send ₹25,000 to the provided account now and our analyst will activate your premium plan.",SCAM,INVESTMENT,ENGLISH,SMS,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0090,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹2,500 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0091,"आपका रिफंड स्वीकृत है। ₹10,000 का प्रोसेसिंग शुल्क पहले जमा करें।",SCAM,REFUND,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,CUSTOMER_SUPPORT,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0092,"Your parcel is held by customs. Pay ₹50,000 immediately through the link or the parcel will be destroyed and a case may be filed.",SCAM,COURIER_CUSTOMS,ENGLISH,EMAIL,1,1,1,1,0,0,0,1,0,1,1,1,CUSTOMER_SUPPORT,1,1,2500,1,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0093,"आपका रिफंड स्वीकृत है। ₹50,000 का प्रोसेसिंग शुल्क पहले जमा करें।",SCAM,REFUND,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,CUSTOMER_SUPPORT,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0094,We are from customer support. Your recent payment failed. Install the support app so we can fix the issue and refund your money.,SCAM,CUSTOMER_SUPPORT,ENGLISH,EMAIL,0,0,1,1,0,0,0,0,0,0,1,0,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0095,इस योजना में आज ₹999 लगाएं और गारंटीड तीन गुना रिटर्न पाएं।,SCAM,INVESTMENT,HINDI,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0096,"For technical verification, install AnyDesk and share the access code. Do not disconnect until we complete the process.",SCAM,REMOTE_ACCESS,ENGLISH,CALL_TRANSCRIPT,0,0,1,0,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0097,"Work from home job select ho gaya hai. Joining ke liye ₹50,000 security fee abhi bhejo.",SCAM,JOB,HINGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0098,Aapka courier customs mein rok diya gaya hai. ₹499 pay nahi kiya toh parcel cancel aur case hoga.,SCAM,COURIER_CUSTOMS,HINGLISH,SMS,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0099,"Aapne ₹4,999 ka prize jeeta hai. Claim karne ke liye verification fee bhejo.",SCAM,PRIZE_REWARD,HINGLISH,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0100,Bank se bol raha hoon. Aapka account aaj block ho jayega. KYC ke liye link open karo aur OTP batao.,SCAM,BANK_IMPERSONATION,HINGLISH,SMS,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0101,"Aapka courier customs mein rok diya gaya hai. ₹10,000 pay nahi kiya toh parcel cancel aur case hoga.",SCAM,COURIER_CUSTOMS,HINGLISH,CHAT,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0102,आपका KYC लंबित है। दो घंटे में बैंकिंग सेवा बंद हो जाएगी। अभी विवरण भरें।,SCAM,KYC,HINDI,SMS,1,1,1,0,1,0,0,0,0,1,1,0,BANK,0,0,0,0,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0103,Aapka account suspend hone wala hai. Login details verify karne ke liye ye link open karo.,SCAM,ACCOUNT_SUSPENSION,HINGLISH,CALL_TRANSCRIPT,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0104,"You have won a reward of ₹50,000. Pay the small verification fee now to claim your prize.",SCAM,PRIZE_REWARD,ENGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0105,"Guaranteed return milega. Aaj ₹2,500 invest karo, account activate karke profit dikha denge.",SCAM,INVESTMENT,HINGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0106,"Cyber crime department se call hai. Aapka Aadhaar illegal case mein hai. Verification ke liye ₹25,000 transfer karo.",SCAM,DIGITAL_ARREST,HINGLISH,SMS,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0107,इस योजना में आज ₹499 लगाएं और गारंटीड तीन गुना रिटर्न पाएं।,SCAM,INVESTMENT,HINDI,SMS,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0108,KYC update pending. Your account services will stop within 2 hours. Complete verification at http://verify-example.test and enter your card details.,SCAM,KYC,ENGLISH,CHAT,1,0,1,0,1,0,0,1,0,0,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0109,KYC update nahi hua hai. 2 ghante mein banking service band ho jayegi. Link par details submit karo.,SCAM,KYC,HINGLISH,SMS,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0110,"आपने ₹2,500 का पुरस्कार जीता है। पुरस्कार लेने के लिए सत्यापन शुल्क भेजें।",SCAM,PRIZE_REWARD,HINDI,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0111,Your parcel is held by customs. Pay ₹999 immediately through the link or the parcel will be destroyed and a case may be filed.,SCAM,COURIER_CUSTOMS,ENGLISH,SMS,1,1,1,1,0,0,0,1,0,1,1,1,CUSTOMER_SUPPORT,1,1,999,1,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0112,"Aapka refund ready hai, lekin release charge ₹25,000 pehle pay karna hoga. Abhi payment karo.",SCAM,REFUND,HINGLISH,SMS,1,0,1,1,0,0,0,0,1,0,0,1,CUSTOMER_SUPPORT,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0113,तकनीकी जांच के लिए AnyDesk इंस्टॉल करें और एक्सेस कोड साझा करें।,SCAM,REMOTE_ACCESS,HINDI,EMAIL,0,0,1,0,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0114,आपका पार्सल कस्टम्स में है। ₹999 तुरंत जमा करें वरना पार्सल रद्द होगा।,SCAM,COURIER_CUSTOMS,HINDI,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0115,Technical help ke liye AnyDesk install karo aur access code bhejo. Call mat kaatna.,SCAM,REMOTE_ACCESS,HINGLISH,SMS,0,0,1,1,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0116,Payment reverse karne ke liye jo OTP aaya hai woh mujhe batao.,SCAM,OTP_CREDENTIAL_THEFT,HINGLISH,CALL_TRANSCRIPT,0,0,1,1,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0117,"For technical verification, install AnyDesk and share the access code. Do not disconnect until we complete the process.",SCAM,REMOTE_ACCESS,ENGLISH,EMAIL,0,0,1,0,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0118,संदिग्ध गतिविधि मिली है। खाता बंद होने से पहले इस लिंक पर लॉगिन जानकारी भरें।,SCAM,ACCOUNT_SUSPENSION,HINDI,EMAIL,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0119,"Guaranteed return milega. Aaj ₹2,500 invest karo, account activate karke profit dikha denge.",SCAM,INVESTMENT,HINGLISH,CHAT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0120,आपका KYC लंबित है। दो घंटे में बैंकिंग सेवा बंद हो जाएगी। अभी विवरण भरें।,SCAM,KYC,HINDI,CALL_TRANSCRIPT,1,1,1,0,1,0,0,0,0,1,1,0,BANK,0,0,0,0,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0121,"Guaranteed return milega. Aaj ₹1,499 invest karo, account activate karke profit dikha denge.",SCAM,INVESTMENT,HINGLISH,EMAIL,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0122,"Work from home job select ho gaya hai. Joining ke liye ₹4,999 security fee abhi bhejo.",SCAM,JOB,HINGLISH,SMS,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0123,"आपका रिफंड स्वीकृत है। ₹2,500 का प्रोसेसिंग शुल्क पहले जमा करें।",SCAM,REFUND,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,CUSTOMER_SUPPORT,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0124,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹2,500 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0125,KYC update pending. Your account services will stop within 2 hours. Complete verification at http://verify-example.test and enter your card details.,SCAM,KYC,ENGLISH,CALL_TRANSCRIPT,1,0,1,0,1,0,0,1,0,0,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0126,KYC update nahi hua hai. 2 ghante mein banking service band ho jayegi. Link par details submit karo.,SCAM,KYC,HINGLISH,EMAIL,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0127,"रिफंड पाने के लिए ₹10,000 का UPI अनुरोध स्वीकार करें। तभी पैसा मिलेगा।",SCAM,UPI_PAYMENT,HINDI,EMAIL,0,0,1,1,0,0,0,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0128,आपका KYC लंबित है। दो घंटे में बैंकिंग सेवा बंद हो जाएगी। अभी विवरण भरें।,SCAM,KYC,HINDI,CHAT,1,1,1,0,1,0,0,0,0,1,1,0,BANK,0,0,0,0,OPEN_LINK,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0129,"Congratulations! You are selected for a work-from-home job. Pay ₹2,500 registration/security fee today to receive your joining letter.",SCAM,JOB,ENGLISH,CHAT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0130,"I am in trouble and need money urgently. Please transfer ₹50,000 to this new UPI ID right now. Do not call anyone.",SCAM,FAMILY_EMERGENCY,ENGLISH,SMS,1,0,1,1,0,0,0,0,0,0,0,1,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0131,Your transaction is being cancelled. Tell me the OTP you just received so I can reverse the payment.,SCAM,OTP_CREDENTIAL_THEFT,ENGLISH,EMAIL,0,0,1,1,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,1499,0,TRANSFER_MONEY,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0132,Your bank account will be blocked today. Verify your KYC immediately using the link below and share the OTP with our executive.,SCAM,BANK_IMPERSONATION,ENGLISH,SMS,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0133,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹4,999 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,SMS,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0134,Your bank account will be blocked today. Verify your KYC immediately using the link below and share the OTP with our executive.,SCAM,BANK_IMPERSONATION,ENGLISH,CALL_TRANSCRIPT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0135,"Work from home job select ho gaya hai. Joining ke liye ₹1,499 security fee abhi bhejo.",SCAM,JOB,HINGLISH,SMS,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0136,We are from customer support. Your recent payment failed. Install the support app so we can fix the issue and refund your money.,SCAM,CUSTOMER_SUPPORT,ENGLISH,CHAT,0,0,1,1,0,0,0,0,0,0,1,0,CUSTOMER_SUPPORT,1,1,499,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0137,"For technical verification, install AnyDesk and share the access code. Do not disconnect until we complete the process.",SCAM,REMOTE_ACCESS,ENGLISH,SMS,0,0,1,0,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0138,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹25,000 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0139,आपके बैंक खाते को आज बंद किया जाएगा। KYC पूरा करने के लिए लिंक खोलें और OTP बताएं।,SCAM,BANK_IMPERSONATION,HINDI,CALL_TRANSCRIPT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0140,"Aapka refund ready hai, lekin release charge ₹499 pehle pay karna hoga. Abhi payment karo.",SCAM,REFUND,HINGLISH,CHAT,1,0,1,1,0,0,0,0,1,0,0,1,CUSTOMER_SUPPORT,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0141,लेनदेन रद्द करने के लिए आपके फोन पर आया OTP बताइए।,SCAM,OTP_CREDENTIAL_THEFT,HINDI,SMS,0,0,1,0,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,SHARE_OTP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0142,"Your parcel is held by customs. Pay ₹2,500 immediately through the link or the parcel will be destroyed and a case may be filed.",SCAM,COURIER_CUSTOMS,ENGLISH,CHAT,1,1,1,1,0,0,0,1,0,1,1,1,CUSTOMER_SUPPORT,1,1,999,1,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0143,Your bank account will be blocked today. Verify your KYC immediately using the link below and share the OTP with our executive.,SCAM,BANK_IMPERSONATION,ENGLISH,CALL_TRANSCRIPT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0144,"Main customer care se bol raha hoon. Payment fail hua hai, support app install karo aur screen share karo.",SCAM,CUSTOMER_SUPPORT,HINGLISH,CALL_TRANSCRIPT,0,0,1,1,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,1,1,4999,0,TRANSFER_MONEY,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0145,We are from customer support. Your recent payment failed. Install the support app so we can fix the issue and refund your money.,SCAM,CUSTOMER_SUPPORT,ENGLISH,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,0,0,1,0,CUSTOMER_SUPPORT,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0146,"Congratulations! You are selected for a work-from-home job. Pay ₹2,500 registration/security fee today to receive your joining letter.",SCAM,JOB,ENGLISH,CHAT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0147,We are from customer support. Your recent payment failed. Install the support app so we can fix the issue and refund your money.,SCAM,CUSTOMER_SUPPORT,ENGLISH,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,0,0,1,0,CUSTOMER_SUPPORT,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0148,"Congratulations! You are selected for a work-from-home job. Pay ₹50,000 registration/security fee today to receive your joining letter.",SCAM,JOB,ENGLISH,EMAIL,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0149,मैं ग्राहक सहायता से हूं। भुगतान ठीक करने के लिए यह ऐप इंस्टॉल करें और स्क्रीन साझा करें।,SCAM,CUSTOMER_SUPPORT,HINDI,SMS,0,0,1,0,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TRAIN,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
